campaign_name,start_date,end_date,budget,roi,type,target_audience,channel,conversion_rate,revenue,net_profit,start_year,start_month,start_quarter,roi_category,conversion_category,cost_per_conversion,high_budget_flag,high_roi_flag
multi-layered neutral productivity,2023-04-14,2024-03-17,15550.45,54.35,webinar,B2C,paid,0.23,860685.98,845135.53,2023,4,2,High,Low,0.07855437842023759,0,1
enhanced systematic conglomeration,2023-06-06,2024-06-03,26004.11,15.09,email,B2B,organic,0.88,418291.72,392287.61,2023,6,2,High,High,0.07064477632978249,0,1
customizable mission-critical projection,2022-09-05,2023-11-05,66562.1,10.45,email,B2B,promotion,0.6,762382.2,695820.1,2022,9,3,High,Medium,0.1455134095907976,1,1
future-proofed dynamic internet solution,2022-10-08,2023-10-20,8494.12,23.59,podcast,B2C,paid,0.93,208871.22,200377.1,2022,10,4,High,High,0.04372772067684288,0,1
realigned homogeneous support,2022-10-13,2024-03-03,24132.55,0.39,social media,B2C,paid,0.65,33543.21,9410.66,2022,10,4,Low,Medium,1.1068409970303974,0,0
enterprise-wide non-volatile projection,2023-03-05,2024-04-18,99324.9,4.17,email,B2B,organic,0.85,513550.65,414225.75,2023,3,1,High,High,0.22753904318768123,1,1
up-sized next generation portal,2022-11-14,2024-06-23,5702.93,165.9,social media,B2C,organic,0.88,951820.67,946117.74,2022,11,4,High,High,0.006808637884200679,0,1
stand-alone modular internet solution,2023-05-05,2023-08-17,11068.74,66.49,podcast,B2C,promotion,0.86,747080.9,736012.16,2023,5,2,High,High,0.017227890456009174,0,1
stand-alone composite matrix,2022-11-10,2023-12-19,47307.68,15.43,podcast,B2B,referral,0.85,777464.6,730156.9199999999,2022,11,4,High,High,0.07158666017417008,1,1
robust national process improvement,2023-07-07,2023-10-09,5211.43,83.32,social media,B2C,organic,0.89,439449.66,434238.23,2023,7,3,High,High,0.013324710106369628,0,1
intuitive analyzing contingency,2022-11-02,2023-10-29,66488.96,6.35,webinar,B2C,promotion,0.53,488511.76,422022.8,2022,11,4,High,Medium,0.25680214520225325,1,1
networked systemic toolset,2023-02-06,2023-09-12,41529.52,21.32,podcast,B2C,paid,0.79,926873.57,885344.0499999999,2023,2,1,High,Medium,0.05671648686479198,0,1
compatible content-based architecture,2023-02-05,2024-05-27,59471.38,3.16,email,B2B,paid,0.16,247589.89,188118.51,2023,2,1,High,Very Low,1.5012572807395326,1,1
universal uniform service-desk,2023-07-10,2024-05-16,37054.16,-0.84,email,B2B,referral,0.6,5971.96,-31082.200000000004,2023,7,3,Negative,Medium,10.341149862580014,0,0
programmable non-volatile encoding,2023-02-22,2023-08-21,46184.9,17.85,podcast,B2C,referral,0.2,870419.56,824234.66,2023,2,1,High,Very Low,0.2653025168689913,0,1
public-key logistical knowledgebase,2022-09-13,2024-07-25,35711.19,17.75,webinar,B2C,promotion,0.39,669747.7,634036.51,2022,9,3,High,Low,0.13671887764027238,0,1
profit-focused next generation installation,2023-03-12,2024-07-30,16505.53,23.31,podcast,B2C,paid,0.29,401190.17,384684.64,2023,3,1,High,Low,0.14186693729224514,0,1
right-sized transitional standardization,2023-02-06,2024-01-06,9929.8,96.7,email,B2C,promotion,0.65,970132.5,960202.7,2023,2,1,High,Medium,0.01574693702624681,0,1
quality-focused local methodology,2022-09-21,2023-12-27,11092.23,8.4,social media,B2C,paid,0.83,104296.76,93204.53,2022,9,3,High,High,0.12813564419566326,0,1
intuitive mobile focus group,2023-06-04,2024-02-12,56406.79,1.66,podcast,B2C,referral,0.7,149846.93,93440.13999999998,2023,6,2,High,Medium,0.5377562861743552,1,1
extended web-enabled approach,2023-01-23,2023-10-26,94020.1,1.7,social media,B2B,referral,0.47,253543.28,159523.18,2023,1,1,High,Low,0.7889886332520697,1,1
configurable context-sensitive orchestration,2022-09-15,2024-05-22,45583.71,20.04,social media,B2C,organic,0.0,959198.9,913615.1900000001,2022,9,3,High,Very Low,,0,1
organized multi-state definition,2022-09-26,2023-11-22,94235.4,0.47,social media,B2B,promotion,0.16,138245.41,44010.01000000001,2022,9,3,Low,Very Low,4.260331319499143,1,0
horizontal systematic moderator,2023-06-30,2023-10-25,20557.58,40.4,webinar,B2B,promotion,0.8,851130.62,830573.04,2023,6,2,High,Medium,0.03019157623538441,0,1
reverse-engineered non-volatile intranet,2022-08-09,2023-10-22,35179.9,2.4,webinar,B2B,referral,0.53,119499.36,84319.45999999999,2022,8,3,High,Medium,0.5554604628118573,0,1
versatile systematic flexibility,2023-05-16,2023-09-06,24546.35,15.94,webinar,B2C,promotion,0.14,415710.74,391164.39,2023,5,2,High,Very Low,0.42176218836340723,0,1
sharable tangible structure,2022-09-22,2023-12-07,11545.73,1.6,social media,B2C,promotion,0.5,30036.66,18490.93,2022,9,3,High,Low,0.7687758891967349,0,1
enhanced optimizing time-frame,2022-11-06,2024-04-02,1378.61,624.89,email,B2B,organic,0.66,862862.99,861484.38,2022,11,4,High,Medium,0.002420781809523468,0,1
stand-alone zero-defect graphic interface,2023-01-09,2023-10-31,41687.29,6.35,social media,B2B,organic,0.97,306545.57,264858.28,2023,1,1,High,High,0.1401964074341899,0,1
intuitive 24hour flexibility,2023-05-22,2023-11-30,78922.22,9.39,podcast,B2C,organic,0.5,820394.15,741471.93,2023,5,2,High,Low,0.19240073810862743,1,1
profound heuristic solution,2022-09-03,2023-12-05,29965.35,25.7,email,B2B,organic,0.69,800087.39,770122.04,2022,9,3,High,Medium,0.05427912503190542,0,1
organized explicit pricing structure,2022-09-19,2023-11-10,44016.46,10.73,webinar,B2C,organic,0.46,516247.3,472230.83999999997,2022,9,3,High,Low,0.18535294329237,0,1
compatible local concept,2023-06-03,2024-03-09,79189.2,-0.88,webinar,B2B,referral,0.15,9576.39,-69612.81,2023,6,2,Negative,Very Low,55.128080623282884,1,0
business-focused directional instruction set,2023-06-21,2023-09-08,65347.8,12.29,podcast,B2B,promotion,0.8,868299.33,802951.5299999999,2023,6,2,High,Medium,0.09407441325562234,1,1
up-sized foreground open system,2023-04-29,2024-05-08,64165.51,3.52,podcast,B2B,promotion,0.44,290264.87,226099.36,2023,4,2,High,Low,0.5024056288501414,1,1
operative exuding process improvement,2023-05-29,2023-11-11,55991.95,16.38,social media,B2B,organic,0.72,972995.99,917004.04,2023,5,2,High,Medium,0.07992488974412137,1,1
ergonomic full-range workforce,2023-04-25,2024-03-13,88094.67,2.36,email,B2B,paid,0.24,295898.2,207803.53000000003,2023,4,2,High,Low,1.2404979989739715,1,1
down-sized object-oriented website,2022-11-16,2024-04-10,23030.51,-0.39,social media,B2C,referral,0.9,14158.69,-8871.819999999998,2022,11,4,Negative,High,1.8073321441147137,0,0
fully-configurable web-enabled info-mediaries,2023-03-30,2024-04-04,44207.35,18.58,social media,B2C,organic,0.51,865565.75,821358.4,2023,3,1,High,Medium,0.10014384052438828,0,1
user-centric intangible success,2023-01-09,2023-08-27,40594.89,6.72,email,B2C,referral,0.86,313328.51,272733.62,2023,1,1,High,High,0.15065134183006926,0,1
realigned zero administration intranet,2023-03-12,2023-11-29,55314.88,5.41,social media,B2B,paid,0.34,354396.83,299081.95,2023,3,1,High,Low,0.45906399199285086,1,1
secured grid-enabled policy,2023-07-22,2023-08-27,91275.2,7.34,email,B2C,paid,0.38,761329.99,670054.79,2023,7,3,High,Low,0.3154977445940913,1,1
sharable neutral array,2023-03-24,2024-06-15,67716.57,0.78,webinar,B2B,promotion,0.15,120441.4,52724.82999999999,2023,3,1,Medium,Very Low,3.7482443744426757,1,0
universal global benchmark,2023-05-04,2024-03-13,15390.47,17.8,webinar,B2B,paid,0.72,289275.2,273884.73000000004,2023,5,2,High,Medium,0.07389383112613103,0,1
adaptive well-modulated extranet,2022-11-18,2023-08-09,71105.48,2.41,social media,B2C,promotion,0.9,242732.54,171627.06,2022,11,4,High,High,0.3254861869318752,1,1
robust tangible strategy,2023-05-16,2023-12-16,4459.25,63.01,webinar,B2C,paid,0.62,285414.63,280955.38,2023,5,2,High,Medium,0.02519961471378471,0,1
versatile context-sensitive interface,2022-11-05,2023-10-29,30382.56,13.53,webinar,B2B,paid,0.95,441419.78,411037.22000000003,2022,11,4,High,High,0.07245176486034033,0,1
synergistic value-added help-desk,2023-04-01,2024-07-18,29527.93,3.83,social media,B2C,paid,0.61,142683.63,113155.70000000001,2023,4,2,High,Medium,0.3392571567106249,0,1
multi-channeled didactic process improvement,2022-12-31,2024-06-08,97339.13,3.21,email,B2B,organic,0.69,409395.67,312056.54,2022,12,4,High,Medium,0.3445840130613759,1,1
distributed stable emulation,2022-12-04,2024-03-19,38723.34,2.16,email,B2C,referral,0.22,122519.77,83796.43000000001,2022,12,4,High,Low,1.4366267731173654,0,1
operative context-sensitive local area network,2022-08-31,2023-11-28,62234.75,9.3,email,B2B,promotion,0.84,640882.28,578647.53,2022,8,3,High,High,0.11560467562816387,1,1
seamless motivating infrastructure,2023-02-20,2023-10-20,63478.39,7.88,podcast,B2B,organic,0.28,563372.52,499894.13,2023,2,1,High,Low,0.4024131949394438,1,1
switchable leadingedge alliance,2023-01-29,2024-07-28,93236.34,4.86,webinar,B2C,referral,0.85,545988.99,452752.65,2023,1,1,High,High,0.20090114228256853,1,1
multi-lateral grid-enabled middleware,2023-06-11,2024-07-17,84718.25,-0.09,social media,B2B,paid,0.97,76971.76,-7746.490000000005,2023,6,2,Negative,High,1.1346811098233387,1,0
inverse system-worthy utilization,2022-08-25,2023-08-15,17398.1,1.09,email,B2C,paid,0.6,36397.45,18999.35,2022,8,3,High,Medium,0.7966721111872764,0,1
extended next generation paradigm,2023-06-01,2024-01-26,78135.6,6.05,podcast,B2B,referral,0.11,551156.74,473021.14,2023,6,2,High,Very Low,1.2887869907272411,1,1
customer-focused bifurcated service-desk,2023-04-08,2023-09-19,24769.6,5.54,social media,B2B,organic,0.9,161983.35,137213.75,2023,4,2,High,High,0.16990497960301335,0,1
extended tangible hierarchy,2022-08-02,2024-04-07,36943.95,2.66,social media,B2C,referral,0.46,135256.94,98312.99,2022,8,3,High,Low,0.5937805097661435,0,1
down-sized systematic contingency,2023-05-14,2024-07-26,67417.39,3.32,podcast,B2C,paid,0.74,291171.32,223753.93,2023,5,2,High,Medium,0.31288995455006036,1,1
focused holistic installation,2022-12-13,2023-09-14,65008.76,5.67,podcast,B2B,paid,0.36,433912.4,368903.64,2022,12,4,High,Low,0.41616669375866855,1,1
profound 24/7 parallelism,2023-06-21,2023-12-13,75478.5,3.94,social media,B2B,referral,0.34,372918.3,297439.8,2023,6,2,High,Low,0.5952928248232766,1,1
ergonomic incremental utilization,2022-11-06,2024-06-01,30574.8,31.25,webinar,B2C,promotion,0.92,985934.77,955359.97,2022,11,4,High,High,0.033707583170912575,0,1
implemented actuating structure,2023-01-26,2024-05-11,73452.84,10.85,podcast,B2B,paid,0.83,870280.71,796827.87,2023,1,1,High,High,0.10168833638787818,1,1
optimized high-level ability,2023-04-22,2024-03-23,2113.42,256.95,email,B2C,paid,0.6,545164.59,543051.1699999999,2023,4,2,High,Medium,0.006461106849706925,0,1
up-sized eco-centric open architecture,2023-05-20,2023-08-22,43439.29,19.43,social media,B2B,paid,0.24,887646.91,844207.62,2023,5,2,High,Low,0.203906575494829,0,1
business-focused systematic graphical user interface,2023-01-25,2023-11-22,55795.59,11.17,social media,B2B,organic,0.7,678927.4,623131.81,2023,1,1,High,Medium,0.11740281172079034,1,1
up-sized maximized time-frame,2023-05-17,2024-06-24,7795.44,67.41,social media,B2B,organic,0.24,533292.53,525497.0900000001,2023,5,2,High,Low,0.060906534730572726,0,1
versatile explicit standardization,2023-05-08,2023-11-16,93728.56,2.97,webinar,B2B,paid,0.68,371660.32,277931.76,2023,5,2,High,Medium,0.37086584235588776,1,1
extended regional paradigm,2023-01-15,2023-09-09,61599.31,7.29,email,B2C,organic,0.3,510396.54,448797.23,2023,1,1,High,Low,0.4022970714757066,1,1
multi-channeled real-time info-mediaries,2023-06-27,2024-04-30,71582.81,11.27,email,B2B,paid,0.0,878650.2,807067.3899999999,2023,6,2,High,Very Low,,1,1
function-based 4thgeneration flexibility,2023-02-11,2024-04-20,40565.83,1.22,social media,B2C,promotion,0.11,90238.91,49673.08,2023,2,1,High,Very Low,4.086710186628725,0,1
stand-alone client-driven approach,2023-02-28,2023-10-05,8570.41,99.91,podcast,B2B,paid,0.71,864848.47,856278.0599999999,2023,2,1,High,Medium,0.013957358333535586,0,1
balanced optimizing software,2023-04-10,2024-05-10,10297.36,95.88,podcast,B2B,paid,0.71,997657.18,987359.8200000001,2023,4,2,High,Medium,0.014537382413928974,0,1
de-engineered object-oriented framework,2022-10-01,2023-12-10,12624.62,37.84,social media,B2C,paid,0.51,490299.83,477675.21,2022,10,4,High,Medium,0.050487794096818465,0,1
multi-layered full-range throughput,2023-02-09,2024-03-01,71398.88,5.0,social media,B2B,paid,0.83,428690.2,357291.32,2023,2,1,High,High,0.20066413225203614,1,1
self-enabling multi-tasking help-desk,2023-05-01,2024-07-16,95378.2,6.8,email,B2B,referral,0.91,744126.87,648748.67,2023,5,2,High,High,0.14085126208546775,1,1
object-based national standardization,2022-08-13,2023-10-06,95049.66,2.23,podcast,B2C,promotion,0.2,307444.6,212394.93999999997,2022,8,3,High,Very Low,1.5458014224351315,1,1
object-based leadingedge initiative,2023-03-01,2024-02-08,14254.9,25.23,podcast,B2C,promotion,0.31,373966.59,359711.69,2023,3,1,High,Low,0.1229616484913713,0,1
sharable background circuit,2022-08-26,2024-06-15,39380.23,21.32,email,B2B,referral,0.99,878859.45,839479.22,2022,8,3,High,High,0.04526094599200146,0,1
synchronized national system engine,2023-01-18,2023-11-11,1223.82,627.01,social media,B2C,paid,0.3,768567.7,767343.88,2023,1,1,High,Low,0.005307795266441721,0,1
front-line attitude-oriented adapter,2023-01-07,2024-04-23,32575.19,7.05,webinar,B2C,referral,0.17,262152.11,229576.91999999998,2023,1,1,High,Very Low,0.7309449643792008,0,1
grass-roots scalable framework,2023-02-16,2023-08-19,61978.1,-1.0,social media,B2C,paid,0.77,108.21,-61869.89,2023,2,1,Negative,Medium,743.8410402092132,1,0
networked zero administration array,2022-12-29,2023-12-13,62893.8,14.21,email,B2B,promotion,0.53,956677.1,893783.2999999999,2022,12,4,High,Medium,0.1240413794474764,1,1
visionary client-driven instruction set,2022-12-18,2023-11-09,80963.14,5.43,email,B2C,organic,0.7,520779.28,439816.14,2022,12,4,High,Medium,0.22209337624075323,1,1
seamless directional graphic interface,2022-08-27,2023-12-08,89833.97,4.94,email,B2C,promotion,0.42,533309.75,443475.78,2022,8,3,High,Low,0.40106224339964675,1,1
innovative 4thgeneration protocol,2022-08-16,2024-01-24,78857.26,10.41,webinar,B2C,promotion,0.74,899416.78,820559.52,2022,8,3,High,Medium,0.11848107266229217,1,1
cross-group radical definition,2023-04-24,2024-04-01,42878.1,4.52,webinar,B2C,organic,0.66,236497.1,193619.0,2023,4,2,High,Medium,0.27470450243076205,0,1
automated client-server contingency,2022-11-30,2023-12-20,27483.74,4.05,social media,B2B,organic,0.38,138657.81,111174.06999999999,2022,11,4,High,Low,0.5216123893702589,0,1
enterprise-wide tangible secured line,2023-07-04,2024-05-30,32993.61,-0.54,email,B2B,promotion,0.9,15015.31,-17978.300000000003,2023,7,3,Negative,High,2.4414791747001336,0,0
open-architected transitional framework,2022-10-02,2023-12-15,2568.1,72.75,podcast,B2C,organic,0.26,189403.95,186835.85,2022,10,4,High,Low,0.0521494282052074,0,1
networked motivating graphic interface,2022-08-06,2024-04-23,9689.82,57.87,podcast,B2C,referral,0.31,570403.72,560713.9,2022,8,3,High,Low,0.05479887801392274,0,1
balanced impactful collaboration,2022-09-07,2024-03-24,48068.29,14.6,social media,B2C,organic,0.13,749632.31,701564.02,2022,9,3,High,Very Low,0.4932499199815399,1,1
phased clear-thinking matrix,2022-12-28,2024-06-24,41572.75,16.93,webinar,B2B,paid,0.4,745526.31,703953.56,2022,12,4,High,Low,0.1394073872456627,0,1
multi-channeled hybrid workforce,2022-12-27,2023-09-12,54998.51,4.97,email,B2B,promotion,0.44,328378.21,273379.7,2022,12,4,High,Low,0.3806483190110685,1,1
up-sized dedicated workforce,2022-09-13,2024-05-21,26043.99,37.03,email,B2C,organic,0.25,990541.8,964497.81,2022,9,3,High,Low,0.10517068537642732,0,1
focused tangible array,2022-12-20,2024-03-10,24633.17,18.37,podcast,B2B,referral,0.45,477094.47,452461.3,2022,12,4,High,Low,0.11473697814560244,0,1
organized heuristic customer loyalty,2022-08-14,2023-08-07,56844.8,2.75,email,B2B,referral,0.45,213233.35,156388.55,2022,8,3,High,Low,0.592410979697959,1,1
implemented radical array,2022-08-09,2024-02-11,50192.71,10.54,email,B2B,organic,0.13,579337.15,529144.4400000001,2022,8,3,High,Very Low,0.6664474550454242,1,1
reactive even-keeled hardware,2023-04-20,2024-06-24,86585.56,2.97,email,B2B,organic,0.94,343542.86,256957.3,2023,4,2,High,High,0.26812461732530385,1,1
implemented logistical architecture,2023-07-20,2024-04-06,15386.79,62.27,webinar,B2B,organic,0.98,973522.31,958135.52,2023,7,3,High,High,0.016127833909064682,0,1
team-oriented intermediate matrices,2023-05-31,2024-01-04,56098.87,11.37,webinar,B2C,organic,0.53,693941.43,637842.56,2023,5,2,High,Medium,0.152530055062863,1,1
operative optimizing firmware,2023-04-06,2024-06-20,86427.37,6.12,webinar,B2B,organic,0.69,615345.97,528918.6,2023,4,2,High,Medium,0.2035555022339945,1,1
cloned system-worthy project,2023-05-11,2023-11-30,12214.82,44.32,email,B2B,organic,0.46,553547.53,541332.7100000001,2023,5,2,High,Low,0.04797050855188375,0,1
versatile regional capability,2022-09-26,2023-09-19,83088.32,5.79,email,B2C,paid,0.8,564579.89,481491.57,2022,9,3,High,Medium,0.18396050202921682,1,1
de-engineered static standardization,2022-11-22,2023-10-21,80176.5,-0.7,email,B2C,promotion,0.11,24198.61,-55977.89,2022,11,4,Negative,Very Low,30.120625636235832,1,0
total bi-directional attitude,2023-04-25,2024-06-12,11441.68,71.63,podcast,B2B,promotion,0.39,831009.89,819568.21,2023,4,2,High,Low,0.0353036003285605,0,1
progressive non-volatile service-desk,2022-09-20,2024-06-10,48365.23,6.03,webinar,B2C,organic,0.67,340157.74,291792.51,2022,9,3,High,Medium,0.2122159867588525,1,1
business-focused needs-based synergy,2023-06-20,2023-09-12,86182.78,7.84,webinar,B2B,promotion,0.12,761650.71,675467.9299999999,2023,6,2,High,Very Low,0.9429385726343423,1,1
optional holistic graphical user interface,2023-04-15,2024-06-10,87937.87,1.12,social media,B2B,promotion,0.96,186429.38,98491.51000000001,2023,4,2,High,High,0.4913493137008054,1,1
grass-roots bottom-line strategy,2023-04-23,2023-08-09,13932.94,51.92,webinar,B2C,promotion,0.21,737381.8,723448.8600000001,2023,4,2,High,Low,0.08997690658127626,0,1
quality-focused fault-tolerant secured line,2023-02-01,2023-08-02,8324.3,104.23,webinar,B2C,promotion,0.76,875993.48,867669.1799999999,2023,2,1,High,Medium,0.012503547761325201,0,1
secured solution-oriented application,2022-09-12,2024-02-22,10216.93,57.5,social media,B2B,organic,0.12,597726.39,587509.46,2022,9,3,High,Very Low,0.14244156650559356,0,1
multi-tiered executive task-force,2023-02-18,2024-03-24,73598.13,5.91,email,B2C,promotion,0.45,508514.45,434916.32,2023,2,1,High,Low,0.32162586530235276,1,1
focused empowering superstructure,2023-02-05,2024-05-26,39103.33,11.87,webinar,B2C,promotion,0.55,503191.26,464087.93,2023,2,1,High,Medium,0.14129212744347672,0,1
reverse-engineered motivating algorithm,2023-01-28,2024-03-23,5833.99,30.17,webinar,B2C,promotion,0.65,181824.5,175990.51,2023,1,1,High,Medium,0.04936281541139522,0,1
configurable attitude-oriented throughput,2023-01-14,2024-07-17,60899.96,7.41,podcast,B2C,promotion,0.3,511916.8,451016.83999999997,2023,1,1,High,Low,0.39654855372331343,1,1
expanded neutral extranet,2023-06-16,2023-12-07,40596.83,18.57,podcast,B2B,promotion,0.22,794415.14,753818.31,2023,6,2,High,Low,0.23228540867756556,0,1
reduced attitude-oriented task-force,2022-12-03,2023-12-24,25337.54,21.46,social media,B2C,promotion,0.17,569047.55,543710.01,2022,12,4,High,Very Low,0.26191897837215267,0,1
focused logistical projection,2022-09-15,2023-10-18,93064.34,7.42,webinar,B2C,promotion,0.6,783632.31,690567.9700000001,2022,9,3,High,Medium,0.19793368822851795,1,1
proactive asymmetric time-frame,2023-01-15,2024-03-24,75609.64,6.66,webinar,B2C,promotion,0.84,579392.35,503782.70999999996,2023,1,1,High,High,0.15535496143584945,1,1
inverse systematic productivity,2023-05-08,2024-07-20,21939.98,1.37,email,B2C,promotion,0.55,52042.32,30102.34,2023,5,2,High,Medium,0.7665083479612885,0,1
optional coherent moratorium,2022-09-17,2023-11-24,89036.76,9.3,podcast,B2B,organic,0.44,917084.93,828048.17,2022,9,3,High,Low,0.22065161699611913,1,1
expanded upward-trending conglomeration,2023-02-04,2024-06-01,31126.7,27.91,podcast,B2C,organic,0.37,899936.24,868809.54,2023,2,1,High,Low,0.0934801961261347,0,1
compatible clear-thinking array,2022-08-17,2024-04-21,51825.62,16.2,webinar,B2B,promotion,0.49,891145.72,839320.1,2022,8,3,High,Low,0.11868605667384166,1,1
universal 4thgeneration framework,2023-04-25,2023-12-22,71516.9,10.98,email,B2C,organic,0.72,857045.98,785529.08,2023,4,2,High,Medium,0.11589696480202587,1,1
persevering motivating benchmark,2023-07-02,2023-09-18,95735.11,2.86,social media,B2C,promotion,0.24,369103.26,273368.15,2023,7,3,High,Low,1.0807173354867325,1,1
object-based content-based ability,2022-10-12,2023-12-20,26262.29,14.84,webinar,B2C,organic,0.77,415891.1,389628.81,2022,10,4,High,Medium,0.08200913683863427,0,1
innovative logistical interface,2023-03-05,2023-10-25,99579.39,6.61,social media,B2C,organic,0.28,758121.44,658542.0499999999,2023,3,1,High,Low,0.4691077969928255,1,1
de-engineered impactful policy,2022-09-04,2024-06-11,35965.37,14.97,podcast,B2C,paid,0.77,574345.65,538380.28,2022,9,3,High,Medium,0.08132432573881726,0,1
integrated contextually-based parallelism,2022-08-19,2024-06-02,47201.38,7.53,webinar,B2C,organic,0.67,402603.75,355402.37,2022,8,3,High,Medium,0.17498550596094145,1,1
innovative mission-critical firmware,2023-04-10,2023-09-10,66401.2,5.32,email,B2C,promotion,0.91,419378.34,352977.14,2023,4,2,High,High,0.17399170316795962,1,1
advanced clear-thinking graphical user interface,2023-01-21,2024-05-19,69533.11,10.38,webinar,B2C,promotion,0.59,791308.71,721775.6,2023,1,1,High,Medium,0.1489339461631344,1,1
reactive tangible access,2022-09-09,2024-05-14,73328.31,1.04,webinar,B2B,organic,0.92,149637.56,76309.25,2022,9,3,High,High,0.5326515935077308,1,1
versatile systemic challenge,2023-02-02,2023-12-28,50036.8,10.56,social media,B2B,promotion,0.45,578349.16,528312.36,2023,2,1,High,Low,0.1922590998297445,1,1
switchable value-added portal,2022-09-10,2023-09-16,24555.69,21.08,email,B2B,referral,0.19,542272.5,517716.81,2022,9,3,High,Very Low,0.23833123325304256,0,1
up-sized well-modulated support,2022-09-11,2024-06-06,83793.28,10.07,webinar,B2C,paid,0.97,927525.79,843732.51,2022,9,3,High,High,0.09313468765355629,1,1
secured asymmetric focus group,2023-03-17,2023-10-05,20492.32,13.31,social media,B2C,paid,0.43,293207.54,272715.22,2023,3,1,High,Low,0.16253524087250582,0,1
down-sized 6thgeneration methodology,2023-05-26,2023-12-14,84057.89,5.84,podcast,B2B,paid,0.69,574894.6,490836.70999999996,2023,5,2,High,Medium,0.21190498047034578,1,1
upgradable next generation knowledge user,2023-02-14,2023-09-01,44021.7,5.1,webinar,B2B,promotion,0.71,268456.4,224434.7,2023,2,1,High,Medium,0.23095889822778365,0,1
reverse-engineered regional data-warehouse,2022-11-10,2024-05-06,72633.75,-0.37,email,B2C,referral,0.19,46016.24,-26617.510000000002,2022,11,4,Negative,Very Low,8.307564780104634,1,0
implemented 4thgeneration open system,2022-12-30,2024-05-12,42103.6,17.74,webinar,B2C,organic,0.84,789172.99,747069.39,2022,12,4,High,High,0.06351374662902912,0,1
progressive motivating array,2023-02-18,2024-01-18,30951.13,17.63,email,B2C,referral,0.25,576624.43,545673.3,2023,2,1,High,Low,0.21470564471227832,0,1
visionary client-driven pricing structure,2022-09-11,2024-07-29,4675.43,136.29,social media,B2B,paid,0.5,641884.2,637208.7699999999,2022,9,3,High,Low,0.014567830147556212,0,1
pre-emptive mission-critical matrices,2022-08-30,2023-11-19,55342.0,5.34,email,B2C,organic,0.9,350758.89,295416.89,2022,8,3,High,High,0.17530877438661954,1,1
triple-buffered high-level neural-net,2022-11-01,2024-06-05,83667.24,4.5,social media,B2B,organic,0.0,460534.5,376867.26,2022,11,4,High,Very Low,,1,1
managed actuating open architecture,2022-12-30,2023-11-02,69912.37,3.65,email,B2C,promotion,0.24,325212.98,255300.61,2022,12,4,High,Low,0.8957254463418609,1,1
visionary composite task-force,2022-10-22,2024-07-30,68203.64,12.66,email,B2B,organic,0.56,931667.61,863463.97,2022,10,4,High,Medium,0.13072496347244944,1,1
ergonomic fresh-thinking customer loyalty,2022-08-28,2024-05-20,53848.51,16.47,email,B2B,organic,0.98,940582.98,886734.47,2022,8,3,High,High,0.05841851314774319,1,1
enterprise-wide didactic instruction set,2022-11-11,2023-10-05,2339.3,83.6,social media,B2B,organic,0.73,197904.55,195565.25,2022,11,4,High,Medium,0.0161922530227082,0,1
decentralized client-driven adapter,2023-01-08,2024-03-18,85162.21,5.43,webinar,B2C,promotion,0.9,547794.76,462632.55,2023,1,1,High,High,0.1727374642608443,1,1
cross-platform transitional interface,2022-08-05,2023-09-23,57412.53,8.41,webinar,B2C,paid,0.2,540285.9,482873.37,2022,8,3,High,Very Low,0.5313161975909421,1,1
universal transitional moderator,2023-05-04,2024-07-22,17051.21,32.58,social media,B2B,promotion,0.22,572556.5,555505.29,2023,5,2,High,Low,0.13536742662077889,0,1
universal composite open system,2023-03-02,2024-01-13,20606.52,15.84,webinar,B2B,organic,0.42,346919.49,326312.97,2023,3,1,High,Low,0.14142515560928234,0,1
public-key human-resource product,2022-11-11,2024-07-23,18637.27,4.65,podcast,B2B,paid,0.16,105353.85,86716.58,2022,11,4,High,Very Low,1.1056353185004628,0,1
secured background encryption,2022-09-22,2023-12-18,57858.79,12.06,email,B2B,referral,0.16,755718.77,697859.98,2022,9,3,High,Very Low,0.4785079474736349,1,1
implemented content-based contingency,2023-07-18,2023-09-05,9933.82,27.88,email,B2C,promotion,0.35,286921.83,276988.01,2023,7,3,High,Low,0.09892012349545819,0,1
open-architected responsive array,2022-12-24,2023-12-10,55733.12,1.66,social media,B2C,promotion,0.31,148330.9,92597.78,2022,12,4,High,Low,1.2120485890971884,1,1
reverse-engineered client-server neural-net,2023-01-19,2024-02-17,3854.95,57.08,social media,B2B,promotion,0.34,223877.3,220022.34999999998,2023,1,1,High,Low,0.050644206604662984,0,1
networked upward-trending forecast,2023-07-06,2024-01-23,43185.33,20.27,email,B2B,referral,0.72,918409.28,875223.9500000001,2023,7,3,High,Medium,0.06530816522237232,0,1
multi-layered optimal pricing structure,2023-01-28,2023-11-21,35728.11,14.58,webinar,B2C,organic,0.97,556729.13,521001.02,2023,1,1,High,High,0.06615982729839107,0,1
persistent stable leverage,2023-01-15,2023-10-04,70220.82,0.28,social media,B2B,paid,0.33,89723.88,19503.059999999998,2023,1,1,Low,Low,2.3716134839059975,1,0
focused stable analyzer,2023-06-28,2024-06-06,39506.88,18.07,webinar,B2C,organic,0.81,753417.28,713910.4,2023,6,2,High,High,0.06473693558757494,0,1
networked exuding instruction set,2022-09-11,2024-02-27,93971.2,1.47,podcast,B2C,promotion,0.29,232132.15,138160.95,2022,9,3,High,Low,1.3959230580066362,1,1
